t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
52.2,0.0012727834202586623,1.5194067258324397,7.004643909774582,-7.004643910242119,0.0472161411953671,4.200370338012262,-4.200370338012262
52.5,0.0012767777371955396,1.518438477637612,7.080136695862834,-7.080136696337935,0.04836320548491735,4.7836888339993635,-4.7836888339993635
52.800000000000004,0.0012797746318411244,1.5196388828208862,7.158165930192943,-7.15816593067524,0.0494237782862218,5.383025018956142,-5.383025018956142
53.1,0.0012822214332200502,1.5267814436898677,7.239251238937988,-7.239251239426983,0.050403016747776586,5.969951844593289,-5.969951844593289
53.4,0.0012846316998208435,1.536096118225546,7.323751633064147,-7.323751633559278,0.05163609842333117,6.518019485882007,-6.518019485882007
53.7,0.0012875163957612292,1.5483211543434603,7.411859647539053,-7.41185964803974,0.052446968571078556,7.003847912469723,-7.003847912469723
54.0,0.0012913190394863033,1.562449840594807,7.5035990844330644,-7.50359908493874,0.053194614224069126,7.408049873738108,-7.408049873738108
54.300000000000004,0.0012963601556080042,1.5771966282796839,7.5988267520232835,-7.598826752533403,0.053882787088926465,7.715951365612236,-7.715951365612236
54.6,0.001302802284240264,1.5917236735503781,7.6972420037360365,-7.697242004250171,0.05451338933346117,7.918082529429743,-7.918082529429743
54.9,0.0013106396443798452,1.6054124649408363,7.7984018792522685,-7.798401879770073,0.0550892119909453,8.01040764798016,-8.01040764798016
55.2,0.0013197035558408026,1.6151133865320602,7.9017395882586,-7.901739588779929,0.055613997497531376,7.99428420939074,-7.99428420939074
55.5,0.0013296789392118267,1.6245058094664264,8.006590154745892,-8.006590155270704,0.0560907157814271,7.876166999988687,-7.876166999988687
55.800000000000004,0.0013401399850779987,1.6282035702669844,8.112223548729851,-8.112223549258365,0.05632914868778205,7.667080819874771,-7.667080819874771
56.1,0.001350607630993553,1.62863739222386,8.217882657921471,-8.217882658454002,0.05673000339612355,7.38189967372797,-7.38189967372797
56.4,0.0013606140198576745,1.6260060679666772,8.322823828636235,-8.322823829173315,0.05709005535170142,7.03847818243392,-7.03847818243392
56.7,0.0013697617380605714,1.6185850673504125,8.42635511926642,-8.426355119808528,0.057411971848573495,6.656684167398298,-6.656684167398298
57.0,0.0013777768566596525,1.609100305413446,8.52787143537097,-8.527871435918644,0.057698374783862416,6.257394518093038,-6.257394518093038
57.300000000000004,0.0013845448334308408,1.5987414869883823,8.626887162289268,-8.626887162843108,0.057952958657943476,5.861505093118886,-5.861505093118886
57.6,0.0013901153869458453,1.5862201032776753,8.723058971832005,-8.723058972392419,0.058180502995681116,5.488977087409976,-5.488977087409976
57.9,0.0013946836448573265,1.5733633785237837,8.816194752435223,-8.816194753002563,0.05838518605786469,5.157958087357873,-5.157958087357873
58.2,0.0013985613090140802,1.563429403097162,8.906255640686318,-8.906255641260767,0.05856972553647333,4.884031343304805,-4.884031343304805
58.5,0.0014021363759638954,1.5540015505979894,8.99335382042718,-8.993353821008823,0.05873655726146909,4.679607482168164,-4.679607482168164
58.800000000000004,0.001405818331233782,1.5470579534152593,9.077741925181318,-9.077741925770066,0.05898373096551013,4.55345635434848,-4.55345635434848
59.1,0.0014099809966082683,1.5439621013925127,9.159794383200362,-9.159794383796006,0.05912080977919554,4.510397559536573,-4.510397559536573
